0.02	0.02	0.02	0.22000000000000003	0.02	0.02	0.02	0.02	0.42000000000000004	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.35000000000000003	0.016666666666666666	0.016666666666666666	0.18333333333333335	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.18333333333333335	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666
0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.2625	0.0125	0.1375	0.0125	0.0125	0.1375	0.0125	0.0125	0.0125	0.0125	0.2625
0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.5125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.2625	0.0125	0.0125
0.025	0.025	0.025	0.025	0.275	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.025	0.025	0.025	0.025	0.025	0.025
0.1375	0.0125	0.0125	0.0125	0.1375	0.1375	0.0125	0.0125	0.1375	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.2625	0.0125
0.011111111111111112	0.12222222222222223	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.5666666666666667	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.12222222222222223	0.011111111111111112
0.014285714285714287	0.014285714285714287	0.014285714285714287	0.15714285714285717	0.014285714285714287	0.3	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.15714285714285717	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.15714285714285717
0.016666666666666666	0.016666666666666666	0.016666666666666666	0.5166666666666667	0.016666666666666666	0.18333333333333335	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666
0.15714285714285717	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.15714285714285717	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.3	0.15714285714285717	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287
0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.15714285714285717	0.3	0.3	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287	0.014285714285714287
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.62	0.02	0.02	0.02	0.02	0.02	0.02	0.02
